Invoice ID,Purchase Date,Time,Gender,City,Payment Method,Invoice Amount
10122,2023-01-14,18:19,Male,Morelia,PayPal,349.27
12555,2023-12-09,17:41,Female,León,Cash,556.42
13041,2023-08-20,16:33,Female,Guanajuato,Credit Card,601.86
12947,2023-01-16,15:37,Male,León,Cash,194.15
12204,2023-02-04,19:11,Female,Monterrey,PayPal,570.77
13601,2023-01-16,09:38,Male,León,Credit Card,125.15
13660,2023-07-03,12:02,Female,Moroleón,PayPal,194.25
11915,2023-10-08,19:04,Male,Moroleón,Credit Card,888.9
10618,2023-09-18,12:08,Female,Morelia,Credit Card,394.28
11988,2023-07-15,10:31,Female,Monterrey,PayPal,646.77
14651,2023-03-22,16:12,Female,Morelia,PayPal,60.29
11016,2023-01-24,20:27,Male,Morelia,PayPal,642.94
12720,2023-04-14,11:22,Female,León,PayPal,256.75
13034,2023-03-18,20:54,Male,Guanajuato,Credit Card,228.19
14877,2023-11-26,20:06,Female,Guanajuato,Credit Card,302.49
14491,2023-08-11,11:17,Male,Guanajuato,Credit Card,647.96
12122,2023-08-13,20:12,Female,Monterrey,PayPal,526.7
10319,2023-08-09,18:04,Male,Morelia,PayPal,581.07
14233,2023-07-05,14:54,Male,Moroleón,PayPal,699.46
13347,2023-09-05,10:55,Female,Guanajuato,PayPal,141.57
11253,2023-10-16,09:41,Male,Guanajuato,Cash,823.43
11244,2023-07-12,10:52,Female,Moroleón,Cash,538.07
11374,2023-02-13,11:19,Male,León,PayPal,822.37
14883,2023-04-26,15:20,Female,León,PayPal,474.44
13766,2023-08-20,10:33,Female,León,PayPal,790.11
11482,2023-09-17,14:30,Female,Morelia,PayPal,301.45
12760,2023-10-02,15:19,Male,Guanajuato,Credit Card,657.88
12018,2023-01-18,18:49,Female,Moroleón,Credit Card,874.09
13301,2023-09-08,20:28,Male,Moroleón,PayPal,831.45
12284,2023-09-16,11:19,Male,Guanajuato,Credit Card,218.16
11864,2023-10-04,10:48,Male,Morelia,PayPal,400.72
14087,2023-03-04,11:53,Male,Moroleón,Credit Card,485.05
12451,2023-03-31,09:36,Female,Morelia,Cash,885.7
13141,2023-06-13,15:03,Male,León,PayPal,741.02
13977,2023-03-09,17:35,Male,Morelia,PayPal,437.21
11637,2023-01-11,13:01,Female,Moroleón,Credit Card,837.08
10515,2023-11-24,09:44,Male,León,PayPal,98.61
10227,2023-01-10,18:36,Male,León,Credit Card,603.85
12530,2023-11-10,10:32,Female,Guanajuato,Cash,104.63
13870,2023-07-13,12:36,Male,Moroleón,PayPal,119.91
13167,2023-10-20,13:10,Female,Monterrey,Credit Card,791.79
14840,2023-10-01,14:36,Female,Moroleón,Credit Card,842.72
14455,2023-03-30,09:48,Female,Moroleón,Credit Card,242.37
11924,2023-03-30,18:16,Male,Monterrey,PayPal,231.83
13387,2023-10-21,14:37,Female,Guanajuato,PayPal,58.72
14369,2023-01-06,20:51,Female,León,Credit Card,230.13
10360,2023-01-01,13:35,Male,Morelia,Credit Card,544.08
10158,2023-07-26,15:04,Male,Morelia,PayPal,998.57
11293,2023-09-24,15:55,Female,Guanajuato,Cash,774.0
11572,2023-02-02,20:01,Male,Moroleón,Cash,12.58
13720,2023-04-22,15:17,Female,León,Credit Card,924.39
13538,2023-05-26,11:23,Male,Moroleón,PayPal,679.47
11690,2023-12-08,20:58,Female,Morelia,Cash,308.61
12599,2023-02-18,18:32,Male,León,Credit Card,10.66
14014,2023-02-19,13:57,Male,Guanajuato,PayPal,662.74
14904,2023-05-14,15:33,Female,León,Cash,622.3
12588,2023-12-03,17:08,Male,León,PayPal,650.52
12916,2023-01-10,12:36,Male,Moroleón,Cash,326.42
14311,2023-01-20,14:57,Male,Monterrey,PayPal,453.33
10262,2023-08-09,17:12,Male,Guanajuato,Cash,14.57
11202,2023-06-15,13:50,Female,Morelia,PayPal,409.6
14213,2023-09-13,10:25,Male,León,PayPal,95.78
13416,2023-08-06,20:19,Male,León,Cash,11.14
11242,2023-07-12,11:00,Female,Guanajuato,Credit Card,35.51
14725,2023-01-27,20:59,Male,Morelia,Credit Card,420.79
13028,2023-08-20,10:08,Male,Monterrey,PayPal,134.51
10524,2023-08-21,10:01,Female,Guanajuato,Cash,821.1
14678,2023-02-20,10:23,Male,Guanajuato,PayPal,321.26
10246,2023-03-26,21:00,Female,Monterrey,PayPal,303.84
13347,2023-11-02,09:05,Female,Moroleón,PayPal,124.36
14146,2023-05-16,19:00,Female,Morelia,PayPal,887.71
14338,2023-11-12,16:37,Female,León,Cash,229.05
14706,2023-10-14,16:48,Female,Moroleón,Cash,88.62
11987,2023-06-01,11:26,Male,Moroleón,Credit Card,384.01
11090,2023-11-01,18:26,Female,Morelia,PayPal,185.85
10092,2023-01-07,19:04,Female,Morelia,Cash,370.49
14755,2023-06-09,16:42,Female,León,Credit Card,173.07
10148,2023-10-08,19:27,Female,Moroleón,Credit Card,816.36
13687,2023-02-11,11:22,Male,Moroleón,Cash,554.67
14680,2023-10-06,12:17,Female,Morelia,Cash,670.64
11772,2023-04-30,14:10,Male,Morelia,Credit Card,348.75
13439,2023-10-01,09:16,Female,Monterrey,Cash,682.56
10582,2023-05-26,09:10,Female,Moroleón,Credit Card,479.22
13483,2023-07-19,14:29,Male,Moroleón,Credit Card,235.26
11536,2023-06-30,20:27,Female,Guanajuato,PayPal,389.59
11877,2023-11-30,17:03,Male,León,Cash,250.06
13043,2023-02-03,15:21,Male,Moroleón,Cash,296.49
10169,2023-10-20,19:45,Male,Morelia,Cash,934.42
10192,2023-12-12,12:20,Male,Guanajuato,Credit Card,217.66
14391,2023-03-03,11:17,Male,Moroleón,Cash,750.16
11705,2023-11-09,12:01,Female,Moroleón,PayPal,709.51
13617,2023-07-01,11:02,Male,León,Cash,200.09
10608,2023-12-13,09:45,Male,Morelia,Cash,152.56
12906,2023-07-11,10:27,Male,Morelia,Credit Card,789.31
10610,2023-11-29,18:38,Female,Morelia,Credit Card,223.16
12159,2023-02-28,10:05,Male,Morelia,Credit Card,359.76
13694,2023-07-14,11:16,Female,León,PayPal,881.41
13201,2023-05-18,14:40,Female,Guanajuato,Credit Card,397.19
12614,2023-07-04,18:31,Female,Morelia,Cash,658.36
10504,2023-12-22,19:39,Male,Morelia,Cash,447.1
13393,2023-05-13,09:42,Male,León,PayPal,663.9
13421,2023-03-20,12:23,Female,Moroleón,Credit Card,142.96
13331,2023-04-29,18:29,Female,Guanajuato,PayPal,756.1
13863,2023-05-20,10:54,Female,Guanajuato,Cash,383.12
12485,2023-04-11,10:26,Male,Morelia,Credit Card,380.29
10309,2023-05-11,12:39,Male,Moroleón,Credit Card,942.27
14652,2023-07-13,18:55,Female,Moroleón,PayPal,360.88
14551,2023-02-04,17:25,Female,Monterrey,Credit Card,765.24
10584,2023-06-23,20:50,Female,Morelia,Credit Card,676.37
12741,2023-01-31,17:34,Male,León,PayPal,326.68
13863,2023-06-18,19:10,Female,Morelia,Credit Card,12.35
13413,2023-05-09,16:54,Male,Monterrey,Cash,98.18
11765,2023-12-01,19:49,Male,Moroleón,PayPal,640.55
11309,2023-04-16,10:57,Male,Guanajuato,Credit Card,561.94
14818,2023-06-01,14:50,Female,Monterrey,Cash,527.02
10709,2023-01-16,18:18,Female,Morelia,PayPal,781.31
11831,2023-07-17,16:23,Female,León,Cash,49.42
11810,2023-11-20,13:05,Male,Monterrey,Credit Card,168.42
12960,2023-05-28,14:49,Male,León,Credit Card,697.28
13616,2023-11-14,20:59,Male,Guanajuato,PayPal,239.91
12693,2023-05-23,16:03,Female,Moroleón,PayPal,610.64
10921,2023-11-11,16:19,Female,León,PayPal,720.43
12986,2023-03-02,12:37,Male,León,Credit Card,279.8
10883,2023-01-07,17:34,Female,Morelia,PayPal,745.4
13650,2023-01-03,15:58,Male,Morelia,Credit Card,941.49
10786,2023-11-25,19:33,Female,León,Credit Card,408.53
11403,2023-12-12,10:45,Male,Moroleón,Credit Card,580.61
14780,2023-11-01,14:17,Male,Morelia,PayPal,537.21
14638,2023-07-11,14:32,Female,Morelia,Credit Card,320.81
14651,2023-12-05,20:06,Male,Moroleón,PayPal,861.69
14199,2023-02-02,13:02,Male,Monterrey,Cash,852.09
14661,2023-04-16,19:22,Male,León,PayPal,791.44
13960,2023-01-25,19:57,Male,Monterrey,PayPal,339.02
13816,2023-07-08,19:40,Male,Moroleón,Cash,110.38
12409,2023-03-28,16:59,Male,Monterrey,Cash,322.77
14013,2023-02-09,12:54,Female,León,Credit Card,151.12
12910,2023-04-29,19:26,Male,Guanajuato,Credit Card,528.81
14807,2023-09-09,12:03,Male,Guanajuato,PayPal,588.78
12856,2023-03-09,14:19,Female,Guanajuato,PayPal,395.36
10216,2023-12-06,13:27,Female,Guanajuato,PayPal,641.07
10993,2023-03-28,10:19,Male,Guanajuato,Credit Card,704.8
13988,2023-11-12,15:25,Male,Morelia,PayPal,893.94
10249,2023-05-31,17:18,Male,Monterrey,PayPal,58.54
10857,2023-08-04,16:06,Female,Moroleón,Cash,490.49
14750,2023-10-30,13:56,Female,Moroleón,PayPal,728.11
11961,2023-04-10,16:07,Male,León,PayPal,153.3
14353,2023-05-28,16:47,Female,Morelia,Credit Card,395.39
13797,2023-12-06,16:20,Male,León,Credit Card,96.81
13023,2023-11-23,18:45,Female,Moroleón,PayPal,107.56
10660,2023-09-18,20:10,Male,Monterrey,PayPal,976.01
13502,2023-12-23,15:57,Male,Guanajuato,Credit Card,248.98
12542,2023-10-19,20:07,Male,Moroleón,Cash,989.23
10155,2023-06-21,09:09,Male,Morelia,PayPal,247.4
13818,2023-05-22,16:19,Female,Monterrey,PayPal,225.59
12952,2023-04-16,12:23,Female,León,PayPal,812.24
12868,2023-01-16,18:33,Female,León,PayPal,877.05
10387,2023-11-08,14:22,Female,Moroleón,Cash,304.7
11447,2023-03-27,16:17,Male,Guanajuato,Cash,953.4
12131,2023-05-18,18:08,Female,Monterrey,Cash,102.81
12786,2023-09-23,11:02,Female,Moroleón,Credit Card,315.43
12022,2023-02-17,13:26,Male,Monterrey,PayPal,147.65
14800,2023-01-05,14:12,Male,Morelia,Credit Card,950.63
10370,2023-11-02,09:00,Female,Monterrey,Cash,826.53
14580,2023-03-13,12:41,Female,Monterrey,Credit Card,329.03
10158,2023-04-20,10:22,Female,Morelia,Cash,568.96
13780,2023-12-02,15:06,Female,Moroleón,PayPal,212.66
11391,2023-08-12,13:47,Female,Guanajuato,Cash,255.23
10627,2023-01-31,18:45,Female,Guanajuato,PayPal,477.63
13166,2023-05-10,15:19,Male,Monterrey,Credit Card,767.5
10013,2023-06-10,15:58,Male,Monterrey,Credit Card,491.02
10357,2023-08-05,11:13,Male,Monterrey,Cash,632.49
13581,2023-05-04,11:06,Female,Moroleón,PayPal,850.2
11728,2023-07-30,14:00,Female,León,Cash,346.39
13050,2023-05-02,20:46,Male,Guanajuato,PayPal,786.76
12862,2023-05-01,15:46,Male,Guanajuato,Credit Card,534.43
12653,2023-07-19,11:25,Female,Guanajuato,Cash,918.79
13374,2023-12-06,09:51,Male,Moroleón,PayPal,886.73
12439,2023-10-08,13:52,Female,Moroleón,Cash,24.93
14773,2023-04-25,12:21,Male,Moroleón,Cash,663.03
14041,2023-09-06,12:05,Male,León,Cash,935.86
14281,2023-02-15,18:40,Female,Morelia,PayPal,207.81
14431,2023-07-09,20:58,Female,León,PayPal,712.61
14585,2023-12-05,16:16,Male,León,PayPal,103.7
14310,2023-08-08,12:54,Male,Guanajuato,PayPal,317.3
13239,2023-01-22,17:15,Male,León,Credit Card,752.09
10720,2023-04-01,18:19,Male,Moroleón,Cash,974.99
13182,2023-03-31,10:09,Male,Guanajuato,Cash,216.46
10080,2023-09-16,18:30,Female,Guanajuato,PayPal,301.45
12727,2023-01-28,18:20,Male,Guanajuato,Cash,293.74
13636,2023-05-03,10:42,Female,Guanajuato,Credit Card,952.6
10836,2023-04-26,14:22,Male,Moroleón,Cash,492.65
12290,2023-04-10,18:42,Male,Moroleón,Cash,813.71
13788,2023-05-11,17:04,Female,Morelia,Credit Card,544.42
10128,2023-02-07,13:39,Female,Moroleón,Cash,29.58
12627,2023-10-23,16:09,Male,Morelia,Cash,178.17
14306,2023-08-01,14:36,Male,León,PayPal,854.01
14176,2023-05-10,16:34,Female,Guanajuato,PayPal,471.39
11796,2023-06-15,13:11,Female,León,PayPal,361.3
11986,2023-09-30,19:48,Female,León,PayPal,27.91
12487,2023-01-16,11:25,Female,León,Cash,86.63
12155,2023-12-18,20:51,Female,Moroleón,Cash,183.35
14688,2023-04-18,14:07,Female,Guanajuato,Credit Card,407.58
14440,2023-12-22,10:51,Male,Morelia,PayPal,130.22
14180,2023-08-25,09:55,Female,Monterrey,Credit Card,463.03
12574,2023-04-12,14:50,Female,Moroleón,PayPal,894.6
13601,2023-11-11,13:23,Male,Guanajuato,Cash,613.13
10882,2023-04-02,14:38,Female,Moroleón,PayPal,80.75
13035,2023-06-05,19:48,Female,Guanajuato,PayPal,964.36
11655,2023-05-19,13:32,Female,Moroleón,Cash,351.9
10662,2023-11-20,13:48,Male,Moroleón,PayPal,875.71
13160,2023-11-01,16:24,Female,León,Cash,460.69
11814,2023-04-10,14:49,Female,León,Credit Card,912.68
12352,2023-06-12,15:19,Female,Moroleón,Credit Card,564.57
11500,2023-03-05,13:23,Female,Monterrey,Cash,225.64
14675,2023-12-01,11:48,Female,Monterrey,PayPal,312.61
11605,2023-04-05,16:27,Male,Guanajuato,Credit Card,68.03
10347,2023-07-01,17:04,Female,Monterrey,Credit Card,360.85
11160,2023-11-22,16:05,Male,León,Credit Card,354.34
10854,2023-08-29,10:19,Female,Morelia,Cash,894.18
12233,2023-10-03,12:30,Male,Morelia,PayPal,446.57
10330,2023-06-09,17:18,Male,Morelia,PayPal,702.45
12173,2023-10-02,10:32,Male,León,Credit Card,100.41
14653,2023-05-25,16:23,Male,Guanajuato,Cash,157.01
11152,2023-02-26,14:05,Female,Morelia,Credit Card,37.52
13841,2023-06-29,16:40,Male,Morelia,PayPal,679.68
13279,2023-01-30,19:50,Female,Monterrey,Credit Card,257.89
12350,2023-07-06,14:11,Female,Moroleón,Cash,919.33
14104,2023-03-15,19:50,Female,Guanajuato,Credit Card,227.31
12461,2023-03-13,11:03,Male,León,Cash,208.99
13133,2023-09-13,18:14,Female,Guanajuato,Credit Card,705.24
11908,2023-12-19,09:32,Female,León,Credit Card,434.07
10842,2023-09-22,20:05,Female,Monterrey,Credit Card,708.26
14265,2023-11-29,18:49,Female,León,Cash,364.09
11412,2023-09-27,17:29,Male,Morelia,Credit Card,789.29
14179,2023-09-18,16:30,Female,Morelia,Credit Card,33.78
10396,2023-04-01,10:07,Female,Morelia,Credit Card,533.53
10808,2023-06-09,11:28,Male,Monterrey,Cash,641.58
11846,2023-03-30,18:19,Male,Morelia,Credit Card,400.82
12463,2023-01-24,20:51,Female,Guanajuato,Cash,905.53
12278,2023-09-15,10:17,Male,Guanajuato,Credit Card,397.81
13630,2023-01-23,17:02,Female,Guanajuato,PayPal,67.4
13652,2023-07-12,13:34,Male,Monterrey,Cash,79.5
13222,2023-04-03,18:03,Female,Guanajuato,Cash,440.95
10379,2023-01-28,19:56,Male,Monterrey,Credit Card,479.57
11035,2023-02-05,20:08,Male,Guanajuato,Credit Card,454.91
11740,2023-11-26,13:43,Female,Moroleón,Credit Card,278.95
10355,2023-08-04,17:48,Male,Morelia,Credit Card,83.02
11579,2023-11-05,15:41,Male,León,PayPal,539.35
10336,2023-05-10,09:17,Female,Guanajuato,Cash,18.74
11819,2023-09-25,19:56,Male,Guanajuato,Cash,548.14
13697,2023-12-22,18:11,Male,León,Cash,313.89
14322,2023-11-03,13:28,Male,Monterrey,Cash,290.69
14314,2023-04-01,10:23,Male,Morelia,PayPal,954.28
13173,2023-09-24,16:25,Female,Monterrey,Credit Card,687.08
12582,2023-09-08,19:04,Male,León,Cash,422.24
14002,2023-04-30,19:27,Female,Monterrey,Cash,928.7
10238,2023-06-24,14:34,Male,León,Credit Card,376.75
14186,2023-11-16,09:17,Female,Guanajuato,Cash,996.36
10915,2023-08-04,19:48,Male,Monterrey,PayPal,440.82
10509,2023-05-27,14:28,Male,Moroleón,PayPal,84.58
14235,2023-06-02,15:55,Male,Monterrey,Credit Card,177.95
14467,2023-11-09,13:30,Male,Morelia,Credit Card,125.46
14498,2023-12-27,20:02,Female,Moroleón,Cash,425.38
11536,2023-03-02,16:16,Male,Guanajuato,PayPal,993.81
11832,2023-12-17,20:53,Female,Monterrey,Credit Card,355.0
14343,2023-02-25,12:12,Male,Moroleón,Credit Card,162.16
12379,2023-10-30,10:04,Male,Moroleón,Cash,169.61
11302,2023-10-05,15:42,Female,Morelia,Credit Card,485.51
12669,2023-07-10,10:12,Female,Morelia,Cash,460.43
14657,2023-08-10,14:20,Male,Moroleón,PayPal,106.55
12918,2023-02-07,11:07,Male,Moroleón,PayPal,560.03
14801,2023-10-23,10:37,Female,Morelia,Cash,909.17
10206,2023-04-12,09:19,Female,Guanajuato,PayPal,980.05
10468,2023-07-04,19:30,Female,Guanajuato,Credit Card,727.27
12243,2023-09-18,15:42,Male,Monterrey,Cash,393.26
13146,2023-05-13,15:23,Female,Monterrey,Credit Card,279.19
10190,2023-08-03,09:38,Female,Guanajuato,Credit Card,797.8
14577,2023-12-06,17:36,Female,Monterrey,PayPal,570.03
14871,2023-09-20,19:55,Female,León,Cash,814.58
12910,2023-07-19,13:46,Male,Moroleón,PayPal,517.81
13177,2023-08-03,10:37,Female,Moroleón,PayPal,922.58
12433,2023-09-11,18:37,Male,Guanajuato,PayPal,272.01
10879,2023-08-18,13:25,Female,León,Credit Card,690.19
10116,2023-06-29,09:10,Female,León,Credit Card,229.24
13896,2023-01-30,10:14,Male,León,Cash,997.67
12324,2023-12-07,20:05,Male,León,Cash,734.54
14041,2023-12-23,18:24,Male,Guanajuato,Cash,795.23
14742,2023-04-05,14:24,Female,Morelia,Cash,930.5
11309,2023-04-12,18:56,Male,Guanajuato,Credit Card,66.93
12546,2023-09-13,20:00,Female,Monterrey,Credit Card,881.82
12060,2023-04-19,17:53,Male,Moroleón,Credit Card,410.33
14937,2023-10-23,15:43,Female,Monterrey,PayPal,326.91
12525,2023-03-29,11:54,Female,Monterrey,PayPal,795.34
10759,2023-08-31,10:59,Male,Monterrey,PayPal,924.87
11436,2023-03-13,14:32,Male,León,Cash,519.86
11277,2023-02-04,20:54,Male,Morelia,PayPal,776.33
11823,2023-10-25,20:31,Male,Moroleón,PayPal,813.17
14202,2023-09-16,14:09,Female,Moroleón,Cash,299.01
10489,2023-05-24,12:51,Female,Monterrey,Cash,698.01
13422,2023-07-09,18:44,Male,León,Credit Card,216.17
10295,2023-09-12,18:13,Female,Morelia,Cash,81.05
12153,2023-04-18,09:57,Male,León,Credit Card,785.85
11019,2023-06-10,09:14,Male,Moroleón,Credit Card,308.53
11115,2023-07-07,11:46,Female,León,PayPal,653.0
12619,2023-01-13,12:36,Male,Morelia,Credit Card,346.79
11503,2023-08-29,15:45,Male,Moroleón,Cash,728.68
13581,2023-04-28,14:14,Male,León,PayPal,292.34
13316,2023-05-09,16:38,Female,Guanajuato,PayPal,752.7
10891,2023-11-24,20:00,Female,Monterrey,PayPal,888.06
11828,2023-09-24,18:40,Female,Morelia,Cash,984.72
11172,2023-04-14,20:30,Male,Monterrey,Credit Card,137.55
13461,2023-03-08,20:12,Male,León,Credit Card,541.39
10931,2023-06-25,15:10,Female,Monterrey,Cash,471.7
11796,2023-11-26,13:47,Female,Monterrey,Credit Card,471.46
12761,2023-04-02,17:33,Male,León,Cash,852.05
13248,2023-03-20,11:25,Female,Morelia,PayPal,374.22
12152,2023-04-02,13:53,Male,Guanajuato,Cash,65.63
10854,2023-12-06,13:13,Female,Morelia,Cash,437.09
12248,2023-06-02,09:09,Female,Guanajuato,Cash,617.35
11986,2023-07-03,17:54,Female,Morelia,PayPal,612.97
14841,2023-03-23,16:51,Female,Guanajuato,Credit Card,131.64
12325,2023-06-30,10:28,Male,Guanajuato,Cash,532.55
12000,2023-10-13,16:18,Male,Morelia,Credit Card,43.82
14002,2023-11-27,09:28,Female,Morelia,Cash,708.27
12380,2023-06-17,16:41,Female,León,Cash,285.6
13615,2023-04-11,19:38,Male,Moroleón,Credit Card,563.9
11661,2023-05-06,09:35,Male,Moroleón,PayPal,830.02
14485,2023-07-24,15:12,Female,Moroleón,Cash,222.68
11047,2023-12-19,09:55,Female,León,Cash,85.23
11942,2023-12-10,10:26,Female,León,Credit Card,90.16
14106,2023-06-09,18:47,Male,Monterrey,Credit Card,998.56
11369,2023-09-29,14:40,Male,Guanajuato,Cash,472.1
11698,2023-04-04,14:14,Female,Moroleón,PayPal,506.68
11502,2023-05-17,10:16,Male,Morelia,Credit Card,877.99
12862,2023-04-19,12:51,Female,Moroleón,PayPal,706.65
12355,2023-03-07,19:33,Male,Monterrey,Cash,781.42
12266,2023-01-11,20:53,Female,Guanajuato,Cash,585.85
13807,2023-02-01,20:41,Male,Morelia,Cash,446.28
10391,2023-01-17,20:21,Male,Moroleón,PayPal,382.44
12917,2023-10-07,15:10,Female,Morelia,Cash,490.05
14206,2023-09-15,09:14,Female,León,Credit Card,779.97
12680,2023-11-27,15:25,Female,León,Cash,360.68
12183,2023-09-18,09:15,Male,Guanajuato,PayPal,148.18
10084,2023-11-10,16:51,Female,Monterrey,PayPal,790.36
10471,2023-01-05,18:28,Male,León,Cash,165.92
14117,2023-04-26,15:06,Female,Guanajuato,Cash,911.96
10950,2023-04-18,14:43,Female,León,Credit Card,202.44
10639,2023-01-18,13:15,Male,León,Cash,265.54
13854,2023-06-07,12:32,Female,Monterrey,PayPal,464.29
12836,2023-10-16,19:47,Female,Guanajuato,Cash,366.01
14415,2023-05-06,18:59,Female,Monterrey,Cash,88.43
14997,2023-01-03,13:14,Female,Moroleón,Cash,418.69
11103,2023-12-10,16:13,Male,Monterrey,Credit Card,645.58
11151,2023-07-31,12:49,Female,Monterrey,Cash,139.56
13006,2023-02-02,15:14,Female,Moroleón,Cash,829.19
12138,2023-10-22,16:41,Female,Guanajuato,Cash,917.44
10215,2023-01-19,17:11,Male,Monterrey,PayPal,523.51
10024,2023-08-16,16:52,Female,Moroleón,PayPal,141.78
13667,2023-06-22,18:10,Female,León,PayPal,963.84
13074,2023-03-09,18:28,Male,Monterrey,Credit Card,260.38
11016,2023-08-04,19:13,Female,León,Credit Card,762.95
10792,2023-03-31,20:23,Male,Guanajuato,Cash,674.48
14849,2023-03-11,10:52,Male,Guanajuato,Cash,954.5
12211,2023-09-30,09:13,Male,León,PayPal,748.34
13674,2023-12-26,15:09,Male,Guanajuato,Cash,638.2
13987,2023-01-31,18:36,Female,Guanajuato,Cash,209.23
14786,2023-06-16,10:49,Female,Morelia,Cash,256.64
12089,2023-11-11,16:40,Male,Morelia,Credit Card,263.95
12713,2023-03-10,18:28,Female,Moroleón,PayPal,595.13
14795,2023-11-16,12:42,Male,Morelia,PayPal,449.63
11671,2023-03-28,10:38,Male,Moroleón,PayPal,913.45
13336,2023-09-07,12:21,Male,Moroleón,PayPal,855.17
13871,2023-07-07,16:24,Female,Guanajuato,PayPal,883.04
11731,2023-08-31,15:03,Female,León,Credit Card,22.0
11890,2023-12-25,11:53,Male,León,Cash,729.5
10238,2023-06-30,15:22,Male,Morelia,PayPal,887.01
11416,2023-07-23,17:11,Female,Guanajuato,PayPal,504.34
10430,2023-12-18,15:44,Female,Morelia,PayPal,920.64
13863,2023-05-26,14:23,Male,León,Credit Card,534.8
13202,2023-12-16,17:47,Female,Morelia,Credit Card,41.54
10747,2023-10-25,11:33,Female,León,Cash,864.29
10774,2023-01-13,15:53,Female,Monterrey,Cash,740.46
14909,2023-03-26,12:04,Male,Monterrey,Cash,818.62
11266,2023-09-06,14:10,Female,Moroleón,PayPal,321.4
12422,2023-09-05,09:39,Male,Morelia,PayPal,864.13
10091,2023-06-03,14:39,Male,Guanajuato,PayPal,485.44
11829,2023-06-23,20:42,Female,Guanajuato,PayPal,825.29
14738,2023-04-03,10:44,Male,Monterrey,PayPal,415.76
11007,2023-06-04,12:38,Male,Morelia,PayPal,793.37
10290,2023-07-30,09:43,Female,Moroleón,PayPal,725.53
10552,2023-03-28,12:07,Female,Morelia,Credit Card,715.04
10074,2023-02-13,16:16,Female,León,Credit Card,477.08
11477,2023-09-20,10:21,Male,León,PayPal,249.39
13393,2023-06-08,11:57,Male,Moroleón,Cash,779.97
11951,2023-03-14,19:15,Male,Guanajuato,Cash,154.25
12638,2023-03-24,12:09,Female,Monterrey,Cash,263.95
11515,2023-08-08,16:09,Male,Moroleón,Credit Card,724.98
13284,2023-10-09,19:25,Female,Guanajuato,PayPal,144.75
10162,2023-01-21,16:51,Male,Guanajuato,Cash,978.93
10103,2023-10-21,17:10,Female,León,Credit Card,593.79
11961,2023-10-05,18:44,Male,Monterrey,PayPal,435.81
10077,2023-12-06,12:53,Female,Monterrey,Cash,605.42
12290,2023-05-06,16:46,Female,Monterrey,Credit Card,411.82
13793,2023-04-02,15:49,Male,Guanajuato,Cash,946.18
14011,2023-08-01,14:07,Male,Monterrey,Cash,799.28
13403,2023-05-16,09:30,Male,León,Cash,848.65
12520,2023-10-30,19:48,Male,León,Cash,400.46
14527,2023-03-14,12:51,Male,Moroleón,Credit Card,632.96
10079,2023-07-21,10:40,Female,Moroleón,Credit Card,733.43
12363,2023-03-14,13:58,Female,Monterrey,Credit Card,540.47
14591,2023-09-02,16:50,Male,León,PayPal,998.22
12190,2023-09-23,17:02,Female,Moroleón,Credit Card,141.81
11255,2023-01-02,20:12,Female,Morelia,Credit Card,264.13
13061,2023-04-18,11:04,Female,Morelia,Credit Card,182.63
14970,2023-06-24,19:04,Female,Moroleón,PayPal,949.84
10911,2023-11-16,13:56,Female,Guanajuato,PayPal,819.82
13726,2023-11-02,09:32,Female,Guanajuato,PayPal,67.47
11713,2023-11-15,20:13,Male,Moroleón,PayPal,490.29
13261,2023-04-13,13:18,Male,Guanajuato,Credit Card,869.29
14457,2023-11-28,20:57,Male,Moroleón,PayPal,550.24
10500,2023-06-18,11:32,Male,Morelia,PayPal,837.69
11509,2023-11-14,12:11,Male,Moroleón,Credit Card,238.72
10594,2023-03-16,18:35,Male,Monterrey,PayPal,931.44
14095,2023-07-23,13:40,Male,Moroleón,Credit Card,249.29
11744,2023-01-16,11:40,Female,León,Cash,805.4
14305,2023-12-29,09:02,Male,Morelia,Credit Card,392.43
13194,2023-08-10,16:13,Female,Morelia,Credit Card,391.38
13165,2023-04-09,18:48,Male,León,Credit Card,95.76
12149,2023-07-16,20:17,Male,Morelia,PayPal,62.2
10589,2023-03-20,16:06,Female,Moroleón,Cash,715.54
14404,2023-08-02,19:08,Female,Guanajuato,Credit Card,672.52
10054,2023-08-03,13:41,Male,Morelia,PayPal,314.49
13816,2023-02-05,12:16,Male,Moroleón,Cash,428.39
10265,2023-09-28,11:48,Female,León,Cash,780.16
12933,2023-02-26,19:27,Female,Monterrey,Cash,567.97
14872,2023-10-20,17:11,Female,Monterrey,PayPal,550.54
11105,2023-01-06,16:23,Female,Moroleón,PayPal,660.7
10291,2023-06-14,11:05,Female,Monterrey,Credit Card,972.9
10438,2023-08-24,17:29,Male,Guanajuato,PayPal,62.35
14723,2023-08-03,19:48,Female,Monterrey,Credit Card,757.16
12016,2023-04-08,13:10,Female,Monterrey,Credit Card,255.24
12836,2023-02-11,14:22,Female,Moroleón,Cash,898.57
13960,2023-04-06,13:11,Female,Morelia,Cash,704.37
12160,2023-10-22,17:24,Male,Monterrey,Credit Card,413.6
11747,2023-10-25,15:35,Male,León,PayPal,479.57
11346,2023-09-23,15:27,Male,Morelia,Cash,789.58
10479,2023-06-03,17:00,Male,Moroleón,Cash,824.55
